No.,Time,Source,Destination,Protocol,Length,Info,TTL,Flags,DSCP,LEN
741,48.07982513,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
742,48.07982546,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
743,48.07982548,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
744,48.08031343,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=132610 Ack=331327 Win=431872 Len=0 TSval=1158828193 TSecr=2478439844,64,0x2,0x00,52
745,48.08043242,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
746,48.08916589,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331327 Ack=132649 Win=209664 Len=0 TSval=2478439855 TSecr=1158828193,121,0x0,0x00,52
747,57.01396395,192.168.1.94,142.250.75.110,TLSv1.3,1121,Application Data,64,0x2,0x00,1107
748,57.01441466,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
749,57.02243632,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331327 Ack=133704 Win=208640 Len=0 TSval=2478448788 TSecr=1158837127,121,0x0,0x00,52
750,57.02243662,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331327 Ack=133961 Win=208384 Len=0 TSval=2478448788 TSecr=1158837127,121,0x0,0x00,52
751,57.08481633,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
752,57.08700788,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
753,57.08700804,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
754,57.08751682,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=133961 Ack=331471 Win=431872 Len=0 TSval=1158837200 TSecr=2478448851,64,0x2,0x00,52
755,57.08777755,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
756,57.09484298,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331471 Ack=134000 Win=209664 Len=0 TSval=2478448860 TSecr=1158837200,121,0x0,0x00,52
757,62.0023861,192.168.1.94,142.250.75.110,TLSv1.3,2789,Application Data,64,0x2,0x00,2775
758,62.01354617,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331471 Ack=135400 Win=208384 Len=0 TSval=2478453776 TSecr=1158842115,121,0x0,0x00,52
759,62.0135465,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331471 Ack=136723 Win=207360 Len=0 TSval=2478453776 TSecr=1158842115,121,0x0,0x00,52
760,62.07327432,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
761,62.07327466,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
762,62.07350029,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=136723 Ack=331574 Win=431872 Len=0 TSval=1158842186 TSecr=2478453839,64,0x2,0x00,52
763,62.07557505,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
764,62.07616425,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
765,62.08337347,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331613 Ack=136762 Win=209664 Len=0 TSval=2478453848 TSecr=1158842189,121,0x0,0x00,52
766,79.59753941,192.168.1.94,142.250.75.110,TLSv1.3,2668,Application Data,64,0x2,0x00,2654
767,79.60457118,192.168.1.94,142.250.75.110,TLSv1.3,2866,,64,0x2,0x00,2852
768,79.60490153,192.168.1.94,142.250.75.110,TLSv1.3,2022,Continuation Data,64,0x2,0x00,2008
769,79.60555345,142.250.75.110,192.168.1.94,TCP,78,[TCP Dup ACK 765#1] 443  >  60366 [ACK] Seq=331613 Ack=136762 Win=209664 Len=0 TSval=2478471370 TSecr=1158842189 SLE=138162 SRE=139364,121,0x0,0x00,64
770,79.60555395,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331613 Ack=139364 Win=207360 Len=0 TSval=2478471370 TSecr=1158859710,121,0x0,0x00,52
771,79.6138898,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331613 Ack=140764 Win=208384 Len=0 TSval=2478471378 TSecr=1158859717,121,0x0,0x00,52
772,79.61389053,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331613 Ack=142164 Win=208384 Len=0 TSval=2478471378 TSecr=1158859717,121,0x0,0x00,52
773,79.61389076,142.250.75.110,192.168.1.94,TCP,78,[TCP Dup ACK 772#1] 443  >  60366 [ACK] Seq=331613 Ack=142164 Win=208384 Len=0 TSval=2478471378 TSecr=1158859717 SLE=143564 SRE=144120,121,0x0,0x00,64
774,79.61389083,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=331613 Ack=144120 Win=207360 Len=0 TSval=2478471378 TSecr=1158859717,121,0x0,0x00,52
775,79.68020839,142.250.75.110,192.168.1.94,TLSv1.3,612,Application Data,121,0x0,0x00,598
776,79.68020887,142.250.75.110,192.168.1.94,TLSv1.3,128,Application Data,121,0x0,0x00,114
777,79.68020896,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
778,79.68064696,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=144120 Ack=332252 Win=431872 Len=0 TSval=1158859793 TSecr=2478471445,64,0x2,0x00,52
779,79.68199202,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
780,79.68251498,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
781,79.69098843,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332291 Ack=144159 Win=209664 Len=0 TSval=2478471454 TSecr=1158859795,121,0x0,0x00,52
782,87.03849722,192.168.1.94,142.250.75.110,TLSv1.3,1326,Application Data,64,0x2,0x00,1312
783,87.03910274,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
784,87.05178616,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332291 Ack=145419 Win=208640 Len=0 TSval=2478478812 TSecr=1158867151,121,0x0,0x00,52
785,87.05178661,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332291 Ack=145676 Win=208384 Len=0 TSval=2478478814 TSecr=1158867152,121,0x0,0x00,52
786,87.11238714,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
787,87.1123879,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
788,87.11238797,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
789,87.1135344,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=145676 Ack=332435 Win=431872 Len=0 TSval=1158867226 TSecr=2478478877,64,0x2,0x00,52
790,87.11372825,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
791,87.12515588,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332435 Ack=145715 Win=209664 Len=0 TSval=2478478888 TSecr=1158867226,121,0x0,0x00,52
792,102.0048767,192.168.1.94,142.250.75.110,TLSv1.3,2569,Application Data,64,0x2,0x00,2555
793,102.0114097,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332435 Ack=147115 Win=208384 Len=0 TSval=2478493777 TSecr=1158882117,121,0x0,0x00,52
794,102.01141,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332435 Ack=148218 Win=207360 Len=0 TSval=2478493777 TSecr=1158882117,121,0x0,0x00,52
795,102.0775876,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
796,102.0844053,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
797,102.0844056,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
798,102.085564,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=148218 Ack=332577 Win=431872 Len=0 TSval=1158882198 TSecr=2478493843,64,0x2,0x00,52
799,102.0857207,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
800,102.0922528,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332577 Ack=148257 Win=209664 Len=0 TSval=2478493856 TSecr=1158882198,121,0x0,0x00,52
801,117.0473243,192.168.1.94,142.250.75.110,TLSv1.3,1353,Application Data,64,0x2,0x00,1339
802,117.0477107,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
803,117.0583387,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332577 Ack=149544 Win=208384 Len=0 TSval=2478508820 TSecr=1158897160,121,0x0,0x00,52
804,117.058339,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332577 Ack=149801 Win=208128 Len=0 TSval=2478508820 TSecr=1158897160,121,0x0,0x00,52
805,117.1145817,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
806,117.1178079,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
807,117.1178083,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
808,117.1183243,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=149801 Ack=332721 Win=431872 Len=0 TSval=1158897231 TSecr=2478508879,64,0x2,0x00,52
809,117.1184344,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
810,117.1276589,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332721 Ack=149840 Win=209664 Len=0 TSval=2478508890 TSecr=1158897231,121,0x0,0x00,52
811,142.0141078,192.168.1.94,142.250.75.110,TLSv1.3,2571,Application Data,64,0x2,0x00,2557
812,142.019579,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332721 Ack=151240 Win=208384 Len=0 TSval=2478533784 TSecr=1158922127,121,0x0,0x00,52
813,142.0195793,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332721 Ack=152345 Win=208384 Len=0 TSval=2478533784 TSecr=1158922127,121,0x0,0x00,52
814,142.0935612,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
815,142.0935615,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
816,142.0935616,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
817,142.0943826,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=152345 Ack=332863 Win=431872 Len=0 TSval=1158922207 TSecr=2478533855,64,0x2,0x00,52
818,142.094499,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
819,142.0997202,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332863 Ack=152384 Win=209664 Len=0 TSval=2478533865 TSecr=1158922207,121,0x0,0x00,52
820,147.0598984,192.168.1.94,142.250.75.110,TLSv1.3,1345,Application Data,64,0x2,0x00,1331
821,147.0604569,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
822,147.0766775,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332863 Ack=153663 Win=208640 Len=0 TSval=2478538840 TSecr=1158927173,121,0x0,0x00,52
823,147.0766778,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=332863 Ack=153920 Win=208384 Len=0 TSval=2478538840 TSecr=1158927173,121,0x0,0x00,52
824,147.1403781,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
825,147.1403784,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
826,147.1403784,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
827,147.1410567,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=153920 Ack=333007 Win=431872 Len=0 TSval=1158927254 TSecr=2478538902,64,0x2,0x00,52
828,147.1413524,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
829,147.1492031,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333007 Ack=153959 Win=209664 Len=0 TSval=2478538912 TSecr=1158927254,121,0x0,0x00,52
830,177.0418291,192.168.1.94,142.250.75.110,TLSv1.3,885,Application Data,64,0x2,0x00,871
831,177.0426177,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
832,177.0600757,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333007 Ack=154778 Win=208896 Len=0 TSval=2478568818 TSecr=1158957154,121,0x0,0x00,52
833,177.0657677,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333007 Ack=155035 Win=208640 Len=0 TSval=2478568818 TSecr=1158957155,121,0x0,0x00,52
834,177.1214003,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
835,177.1214007,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
836,177.1214008,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
837,177.1235398,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=155035 Ack=333151 Win=431872 Len=0 TSval=1158957236 TSecr=2478568882,64,0x2,0x00,52
838,177.1236865,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
839,177.1307188,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333151 Ack=155074 Win=209664 Len=0 TSval=2478568894 TSecr=1158957236,121,0x0,0x00,52
840,182.0034123,192.168.1.94,142.250.75.110,TLSv1.3,2575,Application Data,64,0x2,0x00,2561
841,182.0157765,142.250.75.110,192.168.1.94,TCP,78,[TCP Dup ACK 839#1] 443  >  60366 [ACK] Seq=333151 Ack=155074 Win=209664 Len=0 TSval=2478573774 TSecr=1158957236 SLE=156474 SRE=157583,121,0x0,0x00,64
842,182.0157768,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333151 Ack=157583 Win=207360 Len=0 TSval=2478573774 TSecr=1158962116,121,0x0,0x00,52
843,182.0745489,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
844,182.0745493,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
845,182.0745493,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
846,182.0752556,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=157583 Ack=333293 Win=431872 Len=0 TSval=1158962188 TSecr=2478573837,64,0x2,0x00,52
847,182.0753749,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
848,182.0860433,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333293 Ack=157622 Win=209664 Len=0 TSval=2478573846 TSecr=1158962188,121,0x0,0x00,52
849,207.0424074,192.168.1.94,142.250.75.110,TLSv1.3,1345,Application Data,64,0x2,0x00,1331
850,207.0428687,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
851,207.0490726,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333293 Ack=158901 Win=208640 Len=0 TSval=2478598812 TSecr=1158987155,121,0x0,0x00,52
852,207.0515099,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333293 Ack=159158 Win=208384 Len=0 TSval=2478598814 TSecr=1158987155,121,0x0,0x00,52
853,207.114994,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
854,207.1149944,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
855,207.1149944,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
856,207.1154541,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=159158 Ack=333437 Win=431872 Len=0 TSval=1158987228 TSecr=2478598878,64,0x2,0x00,52
857,207.1155726,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
858,207.1235488,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333437 Ack=159197 Win=209664 Len=0 TSval=2478598886 TSecr=1158987228,121,0x0,0x00,52
859,219.9602425,192.168.1.94,142.250.75.110,TLSv1.3,328,Application Data,64,0x2,0x00,314
860,219.9666548,192.168.1.94,142.250.75.110,TLSv1.3,127,Application Data,64,0x2,0x00,113
861,219.9697306,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333437 Ack=159459 Win=209408 Len=0 TSval=2478611730 TSecr=1159000073,121,0x0,0x00,52
862,219.9748904,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=333437 Ack=159520 Win=209408 Len=0 TSval=2478611736 TSecr=1159000079,121,0x0,0x00,52
863,220.0807007,142.250.75.110,192.168.1.94,TLSv1.3,947,Application Data,121,0x0,0x00,933
864,220.0807009,142.250.75.110,192.168.1.94,TLSv1.3,365,Application Data,121,0x0,0x00,351
865,220.0811632,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=159520 Ack=334617 Win=431872 Len=0 TSval=1159000194 TSecr=2478611843,64,0x2,0x00,52
866,220.0847389,142.250.75.110,192.168.1.94,TLSv1.3,239,Application Data,121,0x0,0x00,225
867,220.0847391,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
868,220.0847392,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
869,220.0851469,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=159520 Ack=334860 Win=432512 Len=0 TSval=1159000198 TSecr=2478611847,64,0x2,0x00,52
870,220.0852613,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
871,220.092304,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=334860 Ack=159559 Win=209664 Len=0 TSval=2478611854 TSecr=1159000198,121,0x0,0x00,52
872,222.0284223,192.168.1.94,142.250.75.110,TLSv1.3,2783,Application Data,64,0x2,0x00,2769
873,222.0361151,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=334860 Ack=160959 Win=208384 Len=0 TSval=2478613798 TSecr=1159002141,121,0x0,0x00,52
874,222.0361153,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=334860 Ack=162276 Win=208384 Len=0 TSval=2478613798 TSecr=1159002141,121,0x0,0x00,52
875,222.1239005,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
876,222.123901,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
877,222.123901,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
878,222.1244557,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=162276 Ack=335002 Win=432512 Len=0 TSval=1159002237 TSecr=2478613884,64,0x2,0x00,52
879,222.1245672,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
880,222.1333748,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335002 Ack=162315 Win=209664 Len=0 TSval=2478613894 TSecr=1159002237,121,0x0,0x00,52
881,237.0428667,192.168.1.94,142.250.75.110,TLSv1.3,1126,Application Data,64,0x2,0x00,1112
882,237.0436857,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
883,237.0513835,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335002 Ack=163375 Win=208640 Len=0 TSval=2478628813 TSecr=1159017155,121,0x0,0x00,52
884,237.0513837,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335002 Ack=163632 Win=208384 Len=0 TSval=2478628813 TSecr=1159017156,121,0x0,0x00,52
885,237.1185428,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
886,237.1185431,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
887,237.1185431,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
888,237.1188802,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=163632 Ack=335146 Win=432512 Len=0 TSval=1159017231 TSecr=2478628880,64,0x2,0x00,52
889,237.1189997,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
890,237.1251841,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335146 Ack=163671 Win=209664 Len=0 TSval=2478628888 TSecr=1159017232,121,0x0,0x00,52
891,262.0075743,192.168.1.94,142.250.75.110,TLSv1.3,2793,Application Data,64,0x2,0x00,2779
892,262.0165374,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335146 Ack=165071 Win=208384 Len=0 TSval=2478653778 TSecr=1159042120,121,0x0,0x00,52
893,262.0165377,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335146 Ack=166398 Win=208384 Len=0 TSval=2478653778 TSecr=1159042120,121,0x0,0x00,52
894,262.0821456,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
895,262.0826928,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
896,262.0826929,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
897,262.0828668,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=166398 Ack=335288 Win=432512 Len=0 TSval=1159042195 TSecr=2478653843,64,0x2,0x00,52
898,262.0829817,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
899,262.0913519,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335288 Ack=166437 Win=209664 Len=0 TSval=2478653852 TSecr=1159042196,121,0x0,0x00,52
900,267.0489965,192.168.1.94,142.250.75.110,TLSv1.3,1137,Application Data,64,0x2,0x00,1123
901,267.0494906,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
902,267.0574311,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335288 Ack=167508 Win=208640 Len=0 TSval=2478658819 TSecr=1159047162,121,0x0,0x00,52
903,267.0574314,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335288 Ack=167765 Win=208384 Len=0 TSval=2478658819 TSecr=1159047162,121,0x0,0x00,52
904,267.1216612,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
905,267.1216616,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
906,267.1216616,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
907,267.1225087,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=167765 Ack=335432 Win=432512 Len=0 TSval=1159047235 TSecr=2478658881,64,0x2,0x00,52
908,267.1227767,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
909,267.131379,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335432 Ack=167804 Win=209664 Len=0 TSval=2478658892 TSecr=1159047235,121,0x0,0x00,52
910,297.0513416,192.168.1.94,142.250.75.110,TLSv1.3,876,Application Data,64,0x2,0x00,862
911,297.0524326,192.168.1.94,142.250.75.110,TLSv1.3,323,Application Data,64,0x2,0x00,309
912,297.0581694,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335432 Ack=168614 Win=208896 Len=0 TSval=2478688819 TSecr=1159077164,121,0x0,0x00,52
913,297.0599721,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335432 Ack=168871 Win=208640 Len=0 TSval=2478688821 TSecr=1159077165,121,0x0,0x00,52
914,297.1263394,142.250.75.110,192.168.1.94,TLSv1.3,140,Application Data,121,0x0,0x00,126
915,297.1279389,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
916,297.127939,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
917,297.1282428,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=168871 Ack=335576 Win=432512 Len=0 TSval=1159077241 TSecr=2478688888,64,0x2,0x00,52
918,297.1283532,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
919,297.1355165,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335576 Ack=168910 Win=209664 Len=0 TSval=2478688897 TSecr=1159077241,121,0x0,0x00,52
920,302.0044673,192.168.1.94,142.250.75.110,TLSv1.3,2793,Application Data,64,0x2,0x00,2779
921,302.0124777,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335576 Ack=170310 Win=208384 Len=0 TSval=2478693773 TSecr=1159082117,121,0x0,0x00,52
922,302.012478,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335576 Ack=171637 Win=208384 Len=0 TSval=2478693773 TSecr=1159082117,121,0x0,0x00,52
923,302.0847534,142.250.75.110,192.168.1.94,TLSv1.3,138,Application Data,121,0x0,0x00,124
924,302.0847535,142.250.75.110,192.168.1.94,TLSv1.3,97,Application Data,121,0x0,0x00,83
925,302.0847536,142.250.75.110,192.168.1.94,TLSv1.3,105,Application Data,121,0x0,0x00,91
926,302.0852637,192.168.1.94,142.250.75.110,TCP,66,60366  >  443 [ACK] Seq=171637 Ack=335718 Win=432512 Len=0 TSval=1159082198 TSecr=2478693838,64,0x2,0x00,52
927,302.0855848,192.168.1.94,142.250.75.110,TLSv1.3,105,Application Data,64,0x2,0x00,91
928,302.1012905,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335718 Ack=171676 Win=209664 Len=0 TSval=2478693856 TSecr=1159082198,121,0x0,0x00,52
929,313.7114982,192.168.1.94,142.250.75.110,TLSv1.3,2669,Application Data,64,0x2,0x00,2655
930,313.7131758,192.168.1.94,142.250.75.110,TLSv1.3,1915,Application Data,64,0x2,0x00,1901
931,313.7188207,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335718 Ack=173076 Win=208384 Len=0 TSval=2478705479 TSecr=1159093824,121,0x0,0x00,52
932,313.718821,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335718 Ack=174279 Win=207360 Len=0 TSval=2478705479 TSecr=1159093824,121,0x0,0x00,52
933,313.7221665,142.250.75.110,192.168.1.94,TCP,78,[TCP Dup ACK 932#1] 443  >  60366 [ACK] Seq=335718 Ack=174279 Win=208384 Len=0 TSval=2478705483 TSecr=1159093824 SLE=175679 SRE=176128,121,0x0,0x00,64
934,313.7221667,142.250.75.110,192.168.1.94,TCP,66,443  >  60366 [ACK] Seq=335718 Ack=176128 Win=207360 Len=0 TSval=2478705483 TSecr=1159093826,121,0x0,0x00,52
